run_key,scene_id,intersection_id,algorithm,flow_multiplier,seed,matrix_kind,disturbance_kind,disturbance_begin_seconds,disturbance_end_seconds,disturbance_target,disturbance_intensity,duration_seconds,warmup_seconds,steps,steps_origin,algorithm_params,run_id,status,reason,run_dir,avg_delay,avg_delay_seconds,avg_queue_length,avg_queue_length_vehicles,avg_travel_time,avg_travel_time_seconds,co2_g,co2_g_per_completed,collision_count,completed_vehicle_count,fuel_consumption,fuel_ml,fuel_ml_per_completed,harsh_braking_count,illegal_transition_count,max_queue_length,max_queue_length_vehicles,potential_conflict_count,red_light_count,teleport_count,throughput,total_stops,unfinished_vehicle_count
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":43,""warmup_seconds"":600.0}",20,20,fixed_time,1.0,43,normal,,,,,,3600.0,600.0,,none,{},3e3420ba3546,completed,,F:\challenge-cup\output\runs\formal\runs\i20\fixed_time\x1\s43\3e3420ba3546,66.26592195121952,66.26592195121952,1.5707692307692307,1.5707692307692307,79.10741463414635,79.10741463414635,146489.13913,142.91623329756098,0,1025,64003.28,64003.28,62.4422243902439,5233,0,8.0,8.0,37,0,0,1025,945,26
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":44,""warmup_seconds"":600.0}",20,20,fixed_time,1.0,44,normal,,,,,,3600.0,600.0,,none,{},1153e2985dd7,completed,,F:\challenge-cup\output\runs\formal\runs\i20\fixed_time\x1\s44\1153e2985dd7,66.55607385811467,66.55607385811467,1.573846153846154,1.573846153846154,79.46093294460641,79.46093294460641,147094.50452000002,142.94898398445093,0,1029,64267.74,64267.74,62.45650145772595,5326,0,8.0,8.0,48,0,0,1029,953,25
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":42,""warmup_seconds"":600.0}",20,20,fixed_time,1.25,42,normal,,,,,,3600.0,600.0,,none,{},7868d1a153b4,completed,,F:\challenge-cup\output\runs\formal\runs\i20\fixed_time\x1.25\s42\7868d1a153b4,64.17895901639345,64.17895901639345,1.7769230769230768,1.7769230769230768,77.1117213114754,77.1117213114754,169991.6727,139.33743663934425,0,1220,74271.84,74271.84,60.87855737704918,5521,0,8.0,8.0,36,0,0,1220,1131,22
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":43,""warmup_seconds"":600.0}",20,20,fixed_time,1.25,43,normal,,,,,,3600.0,600.0,,none,{},1cc2a7661848,completed,,F:\challenge-cup\output\runs\formal\runs\i20\fixed_time\x1.25\s43\1cc2a7661848,63.03588091353997,63.03588091353997,1.7707692307692307,1.7707692307692307,75.9394779771615,75.9394779771615,168895.23691,137.76120465742252,0,1226,73792.76,73792.76,60.18985318107667,5693,0,8.0,8.0,36,0,0,1226,1107,22
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":44,""warmup_seconds"":600.0}",20,20,fixed_time,1.25,44,normal,,,,,,3600.0,600.0,,none,{},eaaefbc5dbbf,completed,,F:\challenge-cup\output\runs\formal\runs\i20\fixed_time\x1.25\s44\eaaefbc5dbbf,63.31898940505297,63.31898940505297,1.7615384615384615,1.7615384615384615,76.28492257538713,76.28492257538713,169195.52449,137.89366299103506,0,1227,73923.96,73923.96,60.2477261613692,5599,0,8.0,8.0,44,0,0,1227,1118,21
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":42,""warmup_seconds"":600.0}",20,20,classic_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},1b591ad6c4bf,completed,,F:\challenge-cup\output\runs\formal\runs\i20\classic_maxpressure\x1\s42\1b591ad6c4bf,66.41107212475633,66.41107212475633,1.5661538461538462,1.5661538461538462,79.31432748538012,79.31432748538012,146667.73048,142.95100436647172,0,1026,64081.25,64081.25,62.45735867446394,5343,0,8.0,8.0,48,0,0,1026,946,25
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":43,""warmup_seconds"":600.0}",20,20,classic_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},7c1a9291583b,completed,,F:\challenge-cup\output\runs\formal\runs\i20\classic_maxpressure\x1\s43\7c1a9291583b,66.26592195121952,66.26592195121952,1.5707692307692307,1.5707692307692307,79.10741463414635,79.10741463414635,146489.13913,142.91623329756098,0,1025,64003.28,64003.28,62.4422243902439,5233,0,8.0,8.0,37,0,0,1025,945,26
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":44,""warmup_seconds"":600.0}",20,20,classic_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},bbbe7ca54f37,completed,,F:\challenge-cup\output\runs\formal\runs\i20\classic_maxpressure\x1\s44\bbbe7ca54f37,66.55607385811467,66.55607385811467,1.573846153846154,1.573846153846154,79.46093294460641,79.46093294460641,147094.50452000002,142.94898398445093,0,1029,64267.74,64267.74,62.45650145772595,5326,0,8.0,8.0,48,0,0,1029,953,25
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":42,""warmup_seconds"":600.0}",20,20,classic_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},9fad5d56af9f,completed,,F:\challenge-cup\output\runs\formal\runs\i20\classic_maxpressure\x1.25\s42\9fad5d56af9f,64.17895901639345,64.17895901639345,1.7769230769230768,1.7769230769230768,77.1117213114754,77.1117213114754,169991.6727,139.33743663934425,0,1220,74271.84,74271.84,60.87855737704918,5521,0,8.0,8.0,36,0,0,1220,1131,22
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":43,""warmup_seconds"":600.0}",20,20,classic_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},0097aa6b430e,completed,,F:\challenge-cup\output\runs\formal\runs\i20\classic_maxpressure\x1.25\s43\0097aa6b430e,63.03588091353997,63.03588091353997,1.7707692307692307,1.7707692307692307,75.9394779771615,75.9394779771615,168895.23691,137.76120465742252,0,1226,73792.76,73792.76,60.18985318107667,5693,0,8.0,8.0,36,0,0,1226,1107,22
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":44,""warmup_seconds"":600.0}",20,20,classic_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},7f4704f822ef,completed,,F:\challenge-cup\output\runs\formal\runs\i20\classic_maxpressure\x1.25\s44\7f4704f822ef,63.31898940505297,63.31898940505297,1.7615384615384615,1.7615384615384615,76.28492257538713,76.28492257538713,169195.52449,137.89366299103506,0,1227,73923.96,73923.96,60.2477261613692,5599,0,8.0,8.0,44,0,0,1227,1118,21
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":42,""warmup_seconds"":600.0}",20,20,capacity_aware_maxpressure,1.0,42,normal,,,,,,3600.0,600.0,,none,{},bcf7e6acc9d1,completed,,F:\challenge-cup\output\runs\formal\runs\i20\capacity_aware_maxpressure\x1\s42\bcf7e6acc9d1,63.10695895522388,63.10695895522388,1.6,1.6,75.97276119402986,75.97276119402986,148201.18385,138.24737299440298,0,1072,64751.21,64751.21,60.40224813432836,5415,0,8.0,8.0,38,0,0,1072,1005,23
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":43,""warmup_seconds"":600.0}",20,20,capacity_aware_maxpressure,1.0,43,normal,,,,,,3600.0,600.0,,none,{},fcffe96b5f10,completed,,F:\challenge-cup\output\runs\formal\runs\i20\capacity_aware_maxpressure\x1\s43\fcffe96b5f10,63.72020657276995,63.72020657276995,1.5876923076923077,1.5876923076923077,76.54713615023473,76.54713615023473,148349.03944,139.294872713615,0,1065,64815.840000000004,64815.840000000004,60.85994366197183,5485,0,8.0,8.0,49,0,0,1065,1003,22
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""20"",""seed"":44,""warmup_seconds"":600.0}",20,20,capacity_aware_maxpressure,1.0,44,normal,,,,,,3600.0,600.0,,none,{},daf11e41dd0b,completed,,F:\challenge-cup\output\runs\formal\runs\i20\capacity_aware_maxpressure\x1\s44\daf11e41dd0b,62.978706976744185,62.978706976744185,1.58,1.58,75.86046511627907,75.86046511627907,148345.63079,137.99593561860465,0,1075,64814.44,64814.44,60.292502325581395,5387,0,8.0,8.0,49,0,0,1075,1003,22
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":42,""warmup_seconds"":600.0}",20,20,capacity_aware_maxpressure,1.25,42,normal,,,,,,3600.0,600.0,,none,{},4fec624a4bb7,completed,,F:\challenge-cup\output\runs\formal\runs\i20\capacity_aware_maxpressure\x1.25\s42\4fec624a4bb7,59.63042620363063,59.63042620363063,1.7415384615384617,1.7415384615384617,72.5411996842936,72.5411996842936,168117.00233000002,132.6890310418311,0,1267,73452.65,73452.65,57.97367797947908,5708,0,8.0,8.0,46,0,0,1267,1185,26
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":43,""warmup_seconds"":600.0}",20,20,capacity_aware_maxpressure,1.25,43,normal,,,,,,3600.0,600.0,,none,{},e55f0e2ffe90,completed,,F:\challenge-cup\output\runs\formal\runs\i20\capacity_aware_maxpressure\x1.25\s43\e55f0e2ffe90,59.449685287175456,59.449685287175456,1.7538461538461538,1.7538461538461538,72.3479937057435,72.3479937057435,168413.97826,132.50509697875688,0,1271,73582.37,73582.37,57.89328874901652,5705,0,8.0,8.0,44,0,0,1271,1167,25
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":null,""duration_seconds"":3600.0,""flow_multiplier"":1.25,""scene_id"":""20"",""seed"":44,""warmup_seconds"":600.0}",20,20,capacity_aware_maxpressure,1.25,44,normal,,,,,,3600.0,600.0,,none,{},4a8d5cbd13d0,completed,,F:\challenge-cup\output\runs\formal\runs\i20\capacity_aware_maxpressure\x1.25\s44\4a8d5cbd13d0,58.88842146803473,58.88842146803473,1.723076923076923,1.723076923076923,71.83204419889502,71.83204419889502,166343.53959,131.2892972296764,0,1267,72677.9,72677.9,57.36219415943172,5758,0,8.0,8.0,48,0,0,1267,1168,25
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,fixed_time,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},4130e56e45d8,completed,,F:\challenge-cup\output\runs\formal\runs\i1\fixed_time\x1\s42\4130e56e45d8,53.755734317343176,53.755734317343176,1.7399999999999998,1.7399999999999998,67.97416974169742,67.97416974169742,183749.66051,135.6086055424354,0,1355,80282.45,80282.45,59.249040590405905,524,0,10.0,10.0,127,0,0,1355,1219,36
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,fixed_time,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},fe24fa295805,completed,,F:\challenge-cup\output\runs\formal\runs\i1\fixed_time\x1\s42\fe24fa295805,43.84236141108711,43.84236141108711,1.6199999999999999,1.6199999999999999,57.86681065514759,57.86681065514759,168194.91978,121.09065498920086,0,1389,73486.35,73486.35,52.90593952483802,605,0,10.0,10.0,141,0,0,1389,1153,27
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,fixed_time,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},d798241cced9,completed,,F:\challenge-cup\output\runs\formal\runs\i1\fixed_time\x1\s42\d798241cced9,48.243432727272726,48.243432727272726,1.8,1.8,62.89381818181818,62.89381818181818,175825.14665,127.87283392727274,0,1375,76820.08,76820.08,55.86914909090909,576,0,10.0,10.0,126,0,0,1375,1234,28
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,classic_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},a81e1f3990f3,completed,,F:\challenge-cup\output\runs\formal\runs\i1\classic_maxpressure\x1\s42\a81e1f3990f3,31.128774333093006,31.128774333093006,1.0,1.0,45.32155731795242,45.32155731795242,145449.62495,104.86634819754866,0,1387,63548.41,63548.41,45.817166546503245,719,0,10.0,10.0,149,0,0,1387,1457,15
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,classic_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},d8b43bc9c863,completed,,F:\challenge-cup\output\runs\formal\runs\i1\classic_maxpressure\x1\s42\d8b43bc9c863,26.966017130620983,26.966017130620983,1.0,1.0,41.08636688079943,41.08636688079943,137366.56909,98.04894296216989,0,1401,60016.75,60016.75,42.83850820842255,772,0,10.0,10.0,171,0,0,1401,1279,15
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,classic_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},770d5097a23e,completed,,F:\challenge-cup\output\runs\formal\runs\i1\classic_maxpressure\x1\s42\770d5097a23e,27.197228221742257,27.197228221742257,0.96,0.96,41.82577393808495,41.82577393808495,137311.36450999998,98.85627394528437,0,1389,59992.78,59992.78,43.191346292296615,764,0,8.0,8.0,161,0,0,1389,1324,14
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,capacity_aware_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},fdec0db534e3,completed,,F:\challenge-cup\output\runs\formal\runs\i1\capacity_aware_maxpressure\x1\s42\fdec0db534e3,31.128774333093006,31.128774333093006,1.0,1.0,45.32155731795242,45.32155731795242,145449.62495,104.86634819754866,0,1387,63548.41,63548.41,45.817166546503245,719,0,10.0,10.0,149,0,0,1387,1457,15
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,capacity_aware_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},1602476b041f,completed,,F:\challenge-cup\output\runs\formal\runs\i1\capacity_aware_maxpressure\x1\s42\1602476b041f,26.966017130620983,26.966017130620983,1.0,1.0,41.08636688079943,41.08636688079943,137366.56909,98.04894296216989,0,1401,60016.75,60016.75,42.83850820842255,772,0,10.0,10.0,171,0,0,1401,1279,15
"{""algorithm"":""capacity_aware_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""1"",""seed"":42,""warmup_seconds"":600.0}",1,1,capacity_aware_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},a18fb1da85ca,completed,,F:\challenge-cup\output\runs\formal\runs\i1\capacity_aware_maxpressure\x1\s42\a18fb1da85ca,27.197228221742257,27.197228221742257,0.96,0.96,41.82577393808495,41.82577393808495,137311.36450999998,98.85627394528437,0,1389,59992.78,59992.78,43.191346292296615,764,0,8.0,8.0,161,0,0,1389,1324,14
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""2"",""seed"":42,""warmup_seconds"":600.0}",2,2,fixed_time,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},f4f712811842,completed,,F:\challenge-cup\output\runs\formal\runs\i2\fixed_time\x1\s42\f4f712811842,21.136370757180156,21.136370757180156,0.85,0.85,33.44386422976501,33.44386422976501,63742.41587,83.21464212793734,0,766,27849.7,27849.7,36.35731070496084,353,0,5.0,5.0,49,0,0,766,584,10
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""2"",""seed"":42,""warmup_seconds"":600.0}",2,2,fixed_time,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},446c94295bd2,completed,,F:\challenge-cup\output\runs\formal\runs\i2\fixed_time\x1\s42\446c94295bd2,21.611,21.611,1.15,1.15,33.773809523809526,33.773809523809526,70284.54048000001,83.67207200000001,0,840,30707.92,30707.92,36.557047619047616,369,0,7.0,7.0,52,0,0,840,675,11
"{""algorithm"":""fixed_time"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""2"",""seed"":42,""warmup_seconds"":600.0}",2,2,fixed_time,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},8b625e9d715a,completed,,F:\challenge-cup\output\runs\formal\runs\i2\fixed_time\x1\s42\8b625e9d715a,36.691219806763286,,1.85,,49.70893719806763,,,,0,,37931.79,,,280,0,,,27,0,1,828.0,816.0,
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""construction"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""2"",""seed"":42,""warmup_seconds"":600.0}",2,2,classic_maxpressure,1.0,42,disturbance,construction,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},7be2f0ea2865,completed,,F:\challenge-cup\output\runs\formal\runs\i2\classic_maxpressure\x1\s42\7be2f0ea2865,9.930857142857143,9.930857142857143,0.5,0.5,22.23116883116883,22.23116883116883,49719.22143,64.57041744155843,0,770,21722.59,21722.59,28.211155844155844,383,0,4.0,4.0,81,0,0,770,434,6
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.25,""kind"":""event_demand"",""target"":""-E1""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""2"",""seed"":42,""warmup_seconds"":600.0}",2,2,classic_maxpressure,1.0,42,disturbance,event_demand,600.0,1200.0,-E1,1.25,3600.0,600.0,,none,{},6167bc6f4cc7,completed,,F:\challenge-cup\output\runs\formal\runs\i2\classic_maxpressure\x1\s42\6167bc6f4cc7,10.739349112426035,10.739349112426035,0.4,0.4,22.902958579881656,22.902958579881656,55988.61371,66.25871444970414,0,845,24461.93,24461.93,28.94902958579882,435,0,3.0,3.0,96,0,0,845,517,6
"{""algorithm"":""classic_maxpressure"",""algorithm_params"":{},""disturbance"":{""begin_seconds"":600.0,""end_seconds"":1200.0,""intensity"":1.0,""kind"":""vehicle_failure"",""target"":""-E1_0""},""duration_seconds"":3600.0,""flow_multiplier"":1.0,""scene_id"":""2"",""seed"":42,""warmup_seconds"":600.0}",2,2,classic_maxpressure,1.0,42,disturbance,vehicle_failure,600.0,1200.0,-E1_0,1.0,3600.0,600.0,,none,{},c64b03adb47d,completed,,F:\challenge-cup\output\runs\formal\runs\i2\classic_maxpressure\x1\s42\c64b03adb47d,18.96236494597839,18.96236494597839,0.7,0.7,31.935174069627852,31.935174069627852,65926.72947,79.14373285714287,0,833,28803.99,28803.99,34.57861944777911,357,0,6.0,6.0,82,0,1,833,715,5
